rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
42,"spotify:track:7sj9VfVtmcEZBDbRAsVXWY","ANNA, Niky Savage","TT LE GIRLZ (feat. Niky Savage)","Universal Music Italia srL.",1,41,31,"906877"
43,"spotify:track:1IkzT4wzFJRbFOmKOSqTen","Geolier, Takagi & Ketra, Dat Boi Dee","EPISODIO D'AMORE","Warner Music",7,40,34,"862798"
44,"spotify:track:3OewdIjWctx4TH6jswXRrc","Pinguini Tattici Nucleari","Amaro","Epic",11,43,8,"859011"
45,"spotify:track:30yZdVYOfemHG7uuntz7HH","ANNA","TONIGHT","Universal Music Italia srL.",30,54,31,"854877"
46,"spotify:track:2l4NKSQbBA3sV0nxpNjSkj","Lazza","100 MESSAGGI","Universal Music Italia srL.",1,56,49,"831211"
47,"spotify:track:5HWWpSsNnlc2Kyh5QLrq1W","Tananai","RAGNI","Universal Music Italia srL.",16,49,21,"803831"
48,"spotify:track:2z9FUHRkbkV4BObNzbHsFU","Damiano David","Born With a Broken Heart","Sony Music Italy / Arista Records",31,50,14,"790283"
49,"spotify:track:0CCWIksRK4Q3um834dNG3a","Pinguini Tattici Nucleari","Romantico Ma Muori","Epic",7,52,20,"788671"
50,"spotify:track:6d9eOuVkzV4XJ8YIWM3Q1k","Tony Effe, Kid Yugi, Sick Luke","PEZZI DA 100 (feat. Kid Yugi)","Universal Music Italia srL.",22,60,8,"780052"
51,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",51,74,4,"743261"
52,"spotify:track:6s8WSX1MxNThrot8ThI6fG","Travis Scott","4X4","Cactus Jack / Epic",52,-1,1,"722327"
53,"spotify:track:6hBvXhUosokAqnc701pVE1","Marracash","È FINITA LA PACE","Universal Music Italia srL.",3,46,7,"720040"
54,"spotify:track:55aJJZPGLrIjI0nYYb7Bul","Lazza, Lil Baby","CANZONE D'ODIO (feat. Lil Baby)","Universal Music Italia srL.",1,69,19,"716362"
55,"spotify:track:5wxGfq3mQTlvYpON9F2wSu","SLF, MV Killa, Yung Snapp, Lele Blade, Vale Lambo, Frezza","PEZZI DA NOVANTA (feat. MV Killa, Yung Snapp, Lele Blade, Vale Lambo, Frezza)","Warner Music",55,-1,1,"713651"
56,"spotify:track:42wdz3j7gstgUuhoFLCXqd","FloyyMenor","PELIGROSA","FloyyMenor under exclusive license to UnitedMasters LLC",41,63,23,"705953"
57,"spotify:track:4FugQ04nnhzEAVnwcsC0wG","Gazzelle","Come il pane","Warner Music",32,-1,5,"704547"
58,"spotify:track:4ZRVI6xwgbjgW5SgJB468n","ANNA, Artie 5ive","I LOVE IT (feat. Artie 5ive)","Universal Music Italia srL.",3,66,31,"697529"
59,"spotify:track:0xEgDBXYO9gGzmxCFWKxNg","Marracash","CRUDELIA - I nervi","Universal Music Italia srL.",2,86,263,"677365"
60,"spotify:track:7BeZyW4hVjeCocSLwDrCME","Geolier, Michelangelo","I P’ ME, TU P’ TE","Warner Music",1,58,52,"677087"
61,"spotify:track:2iCVUhdByNBLrn7qJ15uub","Guè, Shiva","Da 0 a 100 (feat. Shiva)","Universal Music Italia srL.",11,42,3,"670250"
62,"spotify:track:4ySxBjhmdnkeFUqhKxW3cY","Sfera Ebbasta","Visiera A Becco","Universal Music Italia srL.",43,79,208,"667594"
63,"spotify:track:5EeDZPNPIjEtEZsHMkX1m7","Kid Yugi","Donna","Universal Music Italia srL.",3,61,14,"666174"
64,"spotify:track:62UEDjQEgBx7GDKDiSoz3i","Tananai","BOOSTER","Universal Music Italia srL.",64,75,12,"665302"
65,"spotify:track:19DHPlTC2gx1j4jrFzNbwL","ANNA","30ºC","Universal Music Italia srL.",1,71,35,"663731"
66,"spotify:track:21F52gJo0mQifkLHQMS3Ir","Gazzelle","Stammi bene","Warner Music",66,-1,1,"660286"
67,"spotify:track:3f1jFXeKXlRPhW1S8yEgmj","Papa V, Nerissima Serpe, Artie 5ive, Fritu","Samsung (feat. Artie 5ive)","UNIKAL",30,30,2,"656989"
68,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",39,67,37,"646669"
69,"spotify:track:2DcQbyQcO8k0HZzJOmFRaV","Baby Gang, Higashi","Misère","Warner Music",44,51,3,"646604"
70,"spotify:track:3EJSUFQGUaTm4Km2Zri1Zp","Juli, Emma, Olly","HO VOGLIA DI TE","Universal Music Italia srL.",15,70,33,"645052"
71,"spotify:track:27ACSrF3ZcYrmYEA6WxqeG","Gazzelle","Tutto Qui","Warner Music",6,-1,26,"641733"
72,"spotify:track:0gMAO4PI9TouRkGagGBwKJ","Papa V, Nerissima Serpe, Fritu","Mario & Luigi","UNIKAL",35,35,2,"627121"
73,"spotify:track:0GFkLnsRGqtkd23dFWpoI0","Lele Blade, Geolier, Dele, Poison Beatz","HEETS (feat. Geolier)","Warner Music",5,65,14,"625076"
74,"spotify:track:0wHW7nZlqZqbxnmTotTLGp","Marracash","POWER SLAP","Universal Music Italia srL.",1,68,7,"611486"
75,"spotify:track:7nRFsITVaSHko2Fw2Gcy59","Gazzelle","Destri","Artist First / Maciste Dischi",2,114,227,"608762"
76,"spotify:track:6MQYhSIrh9vwztmM6mwkzQ","Kid Yugi, Night Skinny, Artie 5ive","Porto il Commerciale (feat. Artie 5ive)","Universal Music Italia srL.",35,82,43,"602161"
77,"spotify:track:2wpSLqGcN5KXVeAGdAnQd0","Ornella Vanoni, Jack Sani","Sant'allegria - Jack Sani Remix","NAR International",34,84,23,"589771"
78,"spotify:track:131zIBK6CCIbKPy9Nh9yvJ","Guè, Geolier","Movie (feat. Geolier)","Universal Music Italia srL.",23,62,3,"587502"
79,"spotify:track:6OCnAtM8oa0JymErlTYXxG","Astro, ANNA","1 MOMENTO (feat. ANNA)","Warner Music",6,89,17,"587383"
80,"spotify:track:5omIW7YOPhA6CULhkdz6jE","Tedua, Baby Gang, Kid Yugi","Paradiso Artificiale (feat. Baby Gang & Kid Yugi)","Epic",2,126,87,"586337"
81,"spotify:track:3o9OeBX0vgh51r15Ta7Dok","CoCo, Geolier, Startuffo, D-Ross","Video hot (feat. Geolier)","Warner Music",15,88,12,"581761"
82,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",70,81,3,"577217"
83,"spotify:track:2esZG2XFtuoWWA9AfDvSxy","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",2,111,47,"575638"
84,"spotify:track:2ceJa7d62wQ3eRBK589ALG","Shiva, Kid Yugi","Gotham (feat. Kid Yugi)","Milano Ovest",2,102,21,"574216"
85,"spotify:track:7kktKNHgINrBczPUGoG38p","Sfera Ebbasta","Bang Bang","Universal Music Italia srL.",57,113,133,"573593"
86,"spotify:track:3X5Zw8zkIGULZEnJUwwJwj","Glocky","Problem Solver","Square",77,85,5,"571323"
87,"spotify:track:5LDmD4cFF0C8BCf3tVvyBW","Tedua, Annalisa","Beatrice (feat. Annalisa)","Epic",1,100,36,"569895"
88,"spotify:track:7fH13hSOyNoeiDGbjEnTUC","Guè, Marracash","Brivido","Universal Music Italia srL.",67,78,254,"567695"
89,"spotify:track:1kgbsnrzXeTjVV9iolP8sa","SLF, MV Killa, Yung Snapp, Lele Blade, Vale Lambo, Geolier","MEA CRR (feat. MV Killa, Yung Snapp, Lele Blade, Vale Lambo, Geolier)","Warner Music",89,-1,1,"567595"
90,"spotify:track:0qeIFEGRQqHoaJtLCl0U73","Myke Towers, benny blanco","DEGENERE 👑 (feat. benny blanco)","WEA Latina",72,80,12,"563478"
91,"spotify:track:4Y60H8heDsEpQ2hin2g6V5","Don Pero","Baby Mama","Pulp Entertainment",22,83,101,"558734"
92,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",81,93,16,"556118"
93,"spotify:track:3Npk1eTTxSkRNYet4PW2yY","thasup, Mara Sattei","POSTO MIO","Thasup s.r.l.",27,96,7,"556070"
94,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",72,72,3,"552468"
95,"spotify:track:3pR6j5Zhl7Qbrv4lh3DTG5","Tony Effe, Gaia","SESSO E SAMBA (feat. Gaia)","Universal Music Italia srL.",1,112,36,"552405"
96,"spotify:track:69VAE3LA7jn5rGAsdflMOS","Geolier, Poison Beatz","EL PIBE DE ORO","Warner Music",5,98,38,"550885"
97,"spotify:track:7KTseTI8UdMT4WUIOmjTQC","TY1, Kid Yugi, Nerissima Serpe","MONOPOLIO (feat. Kid Yugi, Nerissima Serpe)","Thaurus",85,119,52,"546946"
98,"spotify:track:1BXEGjTp4FVH6vkdY2fhdA","Gazzelle","Piango anche io","Warner Music",98,-1,1,"544785"
99,"spotify:track:0mEyPi2ya8h8632gp9XmmQ","Night Skinny, Tony Boy, Kid Yugi, Capo Plaza","Entro nel posto (feat. Tony Boy, Kid Yugi & Capo Plaza)","Universal Music Italia srL.",1,120,16,"544502"
100,"spotify:track:1zp4TEQ9zaNGXTjY6fsz1p","Capo Plaza, ANNA","Soldi Arrotolati (feat. ANNA)","Warner Music",5,97,39,"542616"
101,"spotify:track:4I2SWtTgB08SICbqN6983B","ANNA, Lazza","BBE (feat. Lazza)","Universal Music Italia srL.",4,124,38,"541536"
102,"spotify:track:7dYgUWAIXFUniq5S2OkDZC","ANNA","WHY U MAD","Universal Music Italia srL.",55,107,10,"541528"
103,"spotify:track:6YB8rH5Lr340A4ps8eV7hw","Kid Yugi","Lilith","Universal Music Italia srL.",8,129,48,"541526"
104,"spotify:track:0HiHVL8iC1Z1kAjV6vZdIo","Tony Boy, Frah Quintale, Capo Plaza","Non mi basta mai (feat. Frah Quintale, Capo Plaza)","Warner Music",13,104,8,"539875"
105,"spotify:track:6bN41HjY008ggroMFxNLaa","Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang","Calcolatrici","Universal Music Italia srL.",1,115,63,"539742"
106,"spotify:track:0lXVWzLwDnKB7Ro5p0AJPg","Rose Villain, Guè","COME UN TUONO (feat. Guè)","Warner Music",1,118,47,"537232"
107,"spotify:track:4OkzRJ7eaAtIeaRZEqDLaz","Coez","Mal di te","Warner Music",59,59,2,"532031"
108,"spotify:track:1Es7AUAhQvapIcoh3qMKDL","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",50,134,18,"527714"
109,"spotify:track:1A1xTBtNnJ09JNINiLjdOK","Ultimo","ALTROVE","Ultimo Records",19,87,38,"526419"
110,"spotify:track:3KqIOF2HTFEwz0HmErwOYG","Lazza, Sfera Ebbasta","FENTANYL (feat. Sfera Ebbasta)","Universal Music Italia srL.",1,139,18,"522916"
111,"spotify:track:5pYy054Wcuj9CFdDIxZSVU","Olly, Juli","Menomale che c'è il mare","Epic",106,142,23,"522373"
112,"spotify:track:05wb6MEyJeG2z1MVCIXxC8","Sfera Ebbasta, Marracash","15 Piani","Universal Music Italia srL.",1,128,63,"519561"
113,"spotify:track:29nqe5lhK8JmNcVXum7UuA","Kid Yugi, Tedua, Junior K","Eva (feat. Tedua)","Universal Music Italia srL.",3,143,48,"517533"
114,"spotify:track:5JgTIfS7FfSE9tuebzX8HC","Night Skinny, Nerissima Serpe, Papa V","Tessera sanitaria (feat. Nerissima Serpe & Papa V)","Universal Music Italia srL.",7,95,16,"516837"
115,"spotify:track:07qo9gnLM488CUr0EtgIA1","Cesare Cremonini","Poetica","Universal Music Italia srL.",15,144,59,"515539"
116,"spotify:track:6RJW9DiBr1RDjgT4GdCSp7","Geolier, Dat Boi Dee, ROOM9","FERRARI (from ""Uonderbois"")","Warner Music",116,132,5,"512666"
117,"spotify:track:5oJVfPUHsD7A8bZtKVqgL2","Geolier, Ultimo, Takagi & Ketra","L'ULTIMA POESIA (feat. Ultimo)","Warner Music",2,135,45,"511900"
118,"spotify:track:1yZIX0bRGjVH6CqyUW8Dkw","Tananai, Annalisa","STORIE BREVI","Universal Music Italia srL.",5,121,34,"509611"
119,"spotify:track:4ObR0HIDnDfycaxGTALioH","Geolier, Dat Boi Dee","CHE SOLE OGGI","Warner Music",15,106,10,"509481"
120,"spotify:track:3zjwZqLebYTDvRS2RJH5Be","ANNA, Sillyelly","HELLO KITTY (feat. Sillyelly)","Universal Music Italia srL.",15,108,31,"509330"
121,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",105,105,3,"509146"
122,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",122,172,3,"503572"
123,"spotify:track:3ppXueOTvYpYp7zQUbuIKh","Shiva, Tony Boy","Polvere (feat. Tony Boy)","Milano Ovest",9,146,21,"500402"
124,"spotify:track:2fgOUiGsgelBOjH8ZTSJHs","Tony Boy, ANNA","Codeine (feat. ANNA)","Warner Music",34,125,8,"498093"
125,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",92,92,4,"496257"
126,"spotify:track:58vu7lcNdNnghq8pF2KKAN","Papa V, Nerissima Serpe, Tony Boy, Fritu","Rimasugli (feat. Tony Boy)","UNIKAL",44,44,2,"495950"
127,"spotify:track:5Tte5M4saQ25z2ZI83wgYU","Le-one, Christian Liguori, Babywyne","NUN È OVER","Epic",28,140,16,"493825"
128,"spotify:track:1PiuMuVHlnsPgBPC2yeaWx","Gazzelle","Mezzo secondo","Warner Music",30,-1,18,"493508"
129,"spotify:track:3G7agPwWfcORnWCAGMDOpm","Bad Bunny","LA MuDANZA","Rimas Entertainment LLC.",110,110,3,"492645"
130,"spotify:track:4elAiEgBssziHLfCrBoEA2","Cesare Cremonini, Luca Carboni","San Luca (feat. Luca Carboni)","Universal Music Italia srL.",54,154,9,"491641"
131,"spotify:track:2YdOZTN2ElEYhEuq6zmwT8","Gazzelle","Non sei tu","Maciste Dischi",131,169,46,"490427"
132,"spotify:track:4uEhUyE9dnD1tF19YQXOsL","Guè, Harry Fraud","Pain Is Love","Universal Music Italia srL.",20,73,3,"486238"
133,"spotify:track:7jfthjlyognNdV2geSbtsE","Capo Plaza","Borse Hermès","Warner Music",46,133,14,"483733"
134,"spotify:track:3NLdcu14EPntcZIn3mxSR7","Kid Yugi, Night Skinny, Tony Boy","Sintetico (feat. Tony Boy)","Universal Music Italia srL.",76,156,67,"483252"
135,"spotify:track:13wkp4Ph4UNAVPwf9B04l8","Marracash","VITTIMA","Universal Music Italia srL.",6,103,7,"482206"
136,"spotify:track:5eSC7faDYHxnklPjcxZjD6","Marracash","BRAVI A CADERE - I polmoni","Universal Music Italia srL.",8,157,94,"480793"
137,"spotify:track:4M1YXSjzb3HHndhd9dUVSF","Le-one, Christian Liguori","PARENTE","Epic",137,-1,1,"476595"
138,"spotify:track:2fN0WtSuvClHugsOWay40Z","Papa V, Nerissima Serpe, Fritu","Bar Cinese","UNIKAL",39,39,2,"475294"
139,"spotify:track:7115pIZRP1L0MaJCPFPPFM","Tony Boy","Come mi guardi","Gorilla Records",102,155,20,"475168"
140,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr. 305 Records / Rimas Entertainment",94,150,16,"474738"
141,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",92,131,27,"473188"
142,"spotify:track:79M5yt8gZUTTvRXTdowHRj","Papa V, Nerissima Serpe, Guè, Rasty Kilo, Fritu","Campanello (feat. Guè & Rasty Kilo)","UNIKAL",45,45,2,"472580"
143,"spotify:track:0bKDQionn4VKcgNKbs4SWX","Pinguini Tattici Nucleari","Pastello Bianco","RCA Records Label",2,173,142,"470969"
144,"spotify:track:2Om8fOpJjFtSn7MGdj3aen","Elisa","Dillo Solo Al Buio","Universal Music Italia srL.",144,176,3,"470854"
145,"spotify:track:2fwe8oxvNUUvvEDAth54jN","Elodie, Tiziano Ferro","Feeling","Universal Music Italia srL.",23,137,12,"470504"
146,"spotify:track:6VNXmo59yDYgcwLS17UNAW","Bad Bunny, Los Pleneros de la Cresta","CAFé CON RON","Rimas Entertainment LLC.",123,123,3,"468647"
147,"spotify:track:3qxiSQOe8EhQm7OckqKiUu","Tony Effe, Bresh, Tedua","DOPO LE 4 (feat. Bresh & Tedua)","Universal Music Italia srL.",1,163,46,"468449"
148,"spotify:track:5LZVK19ieaV8Mk9FsqTL3F","Pinguini Tattici Nucleari","Ridere","RCA Records Label",31,158,251,"467580"
149,"spotify:track:3bXpBkWuxmutEWvTqAIdaz","Coma_Cose","POSTI VUOTI","Warner Music",95,109,7,"467041"
150,"spotify:track:2xjxaKiYssIdDU6DCPpZPt","Dark Polo Gang","Cambiare Adesso","Universal Music Italia srL.",1,152,70,"463760"
151,"spotify:track:4vqY8SB6XArs7IkEpWHTw9","Guè, Ele A","Gazelle (feat. Ele A)","Universal Music Italia srL.",19,76,3,"461579"
152,"spotify:track:0mHC3BK9vFGoEU0EcGPWRZ","Lazza","CENERE","Universal Music Italia srL.",1,185,93,"457247"
153,"spotify:track:3qtuOAI0YyfoBM1s7Tvm46","Cesare Cremonini","La Nuova Stella Di Broadway","Universal Music Italia srL.",68,145,88,"457036"
154,"spotify:track:5nqOdSrqurNq8ejE7Ujc9l","Kid Yugi","Il Filmografo","Universal Music Italia srL.",97,164,35,"456759"
155,"spotify:track:1BJJbSX6muJVF2AK7uH1x4","Adam Port, Stryv, Keinemusik, Orso, Malachiii","Move","Keinemusik",18,165,33,"456039"
156,"spotify:track:6yFIi7oSjwcL8lOhz1nW5c","Gazzelle","Da capo a 12","Warner Music",156,-1,1,"453558"
157,"spotify:track:3Fg8eOwcv5ctsjYYajBzFk","Capo Plaza, Shiva","Nuovo Inizio (feat. Shiva)","Warner Music",13,151,11,"451854"
158,"spotify:track:4Pd8GRxfNPqKWi2NLtvQ03","Nabi","Calibro","Warner Music",61,136,9,"451585"
159,"spotify:track:74cyFjvgjyiFiQ3QxszFWq","Tananai","TANGO","Universal Music Italia srL.",3,166,101,"448502"
160,"spotify:track:1N7cE9RdKR5FRkB9cxsjH4","Low-Red, Yung Snapp","BISEX (feat. Yung Snapp)","Universal Music Italia srL.",138,147,5,"447021"
161,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",120,171,10,"441382"
162,"spotify:track:79wDKThuLEgiQwJ0onVs3s","Tony Boy, Shiva","Perdono (feat. Shiva)","Warner Music",7,148,8,"438883"
163,"spotify:track:6Eh1Pg18WShK128VeynEcx","Lazza, Laura Pausini","ZERI IN PIÙ (LOCURA) (feat. Laura Pausini)","Universal Music Italia srL.",1,175,17,"436370"
164,"spotify:track:0U2mw5WWH5LmeqHl59uWUh","Simba La Rue, FT Kings","VRP","Warner Music",24,161,18,"435433"
165,"spotify:track:0iKo4pNNjHHdKUcFARlfCa","Bad Bunny","EL CLúB","Rimas Entertainment LLC.",79,101,3,"435314"
166,"spotify:track:4z9xPVz2Sii4dhM7yhxOpj","Geolier, Sfera Ebbasta, Dardust","IO T’O GIUR’ (feat. Sfera Ebbasta)","Warner Music",7,178,33,"434454"
167,"spotify:track:1HCwbTHBvC4XCIC417NB5k","Rose Villain","CLICK BOOM!","Warner Music",7,182,52,"433588"
168,"spotify:track:05mlLQhbyQ9CCdtIt4jHVS","Enrico Nigiotti","Tu sei per me","Columbia",128,188,8,"432423"
169,"spotify:track:3w73qvCSGWPCx7w1UMIh6e","Capo Plaza","Lo So Che","Warner Music",34,153,10,"432394"
170,"spotify:track:1Q9Efnm5csdCMFynISxL2x","Bad Bunny, RaiNao","PERFuMITO NUEVO","Rimas Entertainment LLC.",85,117,3,"431827"
171,"spotify:track:347HJzwbn0cmrxJUmAXj5c","Geolier, Dardust","MAI PER SEMPRE","Warner Music",9,141,11,"427352"
172,"spotify:track:1jM7qLKYebmZhnjwl2MpTo","Papa V, Nerissima Serpe, Fritu","Apparecchiato (feat. Nerissima Serpe)","Columbia",96,162,26,"424010"
173,"spotify:track:2wriIDkmJi8ouCfNi985KT","ANNA","UNA TIPA COME ME","Universal Music Italia srL.",64,170,31,"422408"
174,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",116,167,22,"422195"
175,"spotify:track:7KI9vyPycMZ0Noh51ylQ9W","Night Skinny, Artie 5ive, Capo Plaza, Tony Effe","Nella trap (feat. Artie 5ive, Capo Plaza & Tony Effe)","Universal Music Italia srL.",6,168,16,"421313"
176,"spotify:track:6lsJb25EyT1in0xmJXOa3j","Gazzelle","Foglie","Warner Music",176,-1,1,"418982"
177,"spotify:track:7uu3YZytpYW15VIfa7ynJk","Marracash, Federica Abbate","Niente Canzoni D'Amore - Inedito","Universal Music Italia srL.",137,192,26,"416685"
178,"spotify:track:1tIGa9fXqu3T3AikU5G8Ds","Geolier, Michelangelo","PER SEMPRE","Warner Music",26,160,34,"416400"
179,"spotify:track:0xGQTpN4ESETtl1Sp6rzd2","The Weeknd, Anitta","São Paulo (feat. Anitta)","XO / Republic Records",33,-1,6,"415963"
180,"spotify:track:1CGqE43Inhm54oPCMrgF7S","SETTEMBRE","VERTEBRE","Isola degli Artisti",66,159,10,"413618"
